location,country,time,temp,pressure,humidity,visibility,wind speed,wind degree,clouds,date
liberec,cz,1653474899,18.17,993.13,20.86,9898.73,1.17,121.94,53.05,Wed May 25 12:34:59 CEST 2022
liberec,cz,1653474299,23.64,1013.91,32.2,8313.42,0.32,89.69,46.24,Wed May 25 12:24:59 CEST 2022
liberec,cz,1653473699,25.58,1018.79,46.54,6350.65,3.95,155.33,79.94,Wed May 25 12:14:59 CEST 2022
liberec,cz,1653473099,16.73,1014.2,48.8,6442.0,2.47,267.95,38.88,Wed May 25 12:04:59 CEST 2022
liberec,cz,1653472499,23.92,993.2,51.13,9533.08,2.55,184.54,43.01,Wed May 25 11:54:59 CEST 2022
liberec,cz,1653471899,10.63,1014.57,76.79,6427.14,3.03,96.72,99.54,Wed May 25 11:44:59 CEST 2022
liberec,cz,1653471299,13.77,1007.65,28.38,7468.26,2.52,34.53,33.34,Wed May 25 11:34:59 CEST 2022
liberec,cz,1653470699,21.05,1006.03,63.05,6726.89,3.58,152.26,68.39,Wed May 25 11:24:59 CEST 2022
liberec,cz,1653470099,25.55,1010.33,63.11,7651.73,2.73,48.23,48.31,Wed May 25 11:14:59 CEST 2022
liberec,cz,1653469499,15.14,1015.05,73.62,6443.56,3.53,221.65,72.02,Wed May 25 11:04:59 CEST 2022
liberec,cz,1653468899,17.67,1010.61,39.56,9061.21,4.51,154.4,86.5,Wed May 25 10:54:59 CEST 2022
liberec,cz,1653468299,16.74,1025.5,66.61,9397.09,3.98,87.95,15.55,Wed May 25 10:44:59 CEST 2022
liberec,cz,1653467699,22.44,998.13,31.1,6112.56,0.54,208.06,39.31,Wed May 25 10:34:59 CEST 2022
liberec,cz,1653467099,10.25,1011.78,43.78,8548.31,2.15,145.02,2.92,Wed May 25 10:24:59 CEST 2022
liberec,cz,1653466499,8.75,998.69,39.65,9629.85,4.27,142.73,25.65,Wed May 25 10:14:59 CEST 2022
liberec,cz,1653465899,24.17,1008.11,75.03,7165.88,4.13,182.32,35.77,Wed May 25 10:04:59 CEST 2022
liberec,cz,1653465299,7.83,996.97,55.34,6886.78,2.82,32.8,98.05,Wed May 25 09:54:59 CEST 2022
liberec,cz,1653464699,9.85,993.13,29.3,8343.08,4.13,36.29,66.43,Wed May 25 09:44:59 CEST 2022
liberec,cz,1653464099,17.63,1000.07,80.96,9802.48,1.61,149.32,30.59,Wed May 25 09:34:59 CEST 2022
liberec,cz,1653463499,18.36,1001.59,63.67,7364.37,1.04,26.23,15.51,Wed May 25 09:24:59 CEST 2022
liberec,cz,1653462899,10.3,1019.49,77.7,6364.75,0.21,41.04,34.91,Wed May 25 09:14:59 CEST 2022
liberec,cz,1653462299,10.39,1012.33,46.49,7897.23,1.51,243.6,2.67,Wed May 25 09:04:59 CEST 2022
liberec,cz,1653461699,19.13,1016.32,82.73,6373.32,2.63,235.26,19.62,Wed May 25 08:54:59 CEST 2022
liberec,cz,1653461099,9.48,1002.24,84.18,9197.13,2.27,188.85,21.59,Wed May 25 08:44:59 CEST 2022
liberec,cz,1653460499,21.25,1011.57,23.56,8531.15,3.75,116.03,32.36,Wed May 25 08:34:59 CEST 2022
liberec,cz,1653459899,22.86,1021.03,88.1,9435.42,4.6,33.58,87.36,Wed May 25 08:24:59 CEST 2022
liberec,cz,1653459299,14.37,1015.0,26.08,6591.93,2.97,101.04,76.44,Wed May 25 08:14:59 CEST 2022
liberec,cz,1653458699,18.49,1003.84,46.11,7764.25,3.67,66.9,45.03,Wed May 25 08:04:59 CEST 2022
liberec,cz,1653458099,8.1,1026.04,31.41,6520.89,3.3,272.32,42.69,Wed May 25 07:54:59 CEST 2022
liberec,cz,1653457499,24.45,1013.99,62.08,9387.94,0.33,59.74,31.14,Wed May 25 07:44:59 CEST 2022
liberec,cz,1653456899,15.8,999.52,44.67,7444.64,1.92,215.73,93.99,Wed May 25 07:34:59 CEST 2022
liberec,cz,1653456299,12.87,1000.95,80.93,6569.8,1.43,181.82,81.65,Wed May 25 07:24:59 CEST 2022
liberec,cz,1653455699,11.64,1013.84,79.12,7222.05,4.19,44.33,99.03,Wed May 25 07:14:59 CEST 2022
liberec,cz,1653455099,11.48,1014.52,70.56,9421.99,3.1,221.15,41.16,Wed May 25 07:04:59 CEST 2022
liberec,cz,1653454499,7.04,1023.74,21.47,8549.93,2.75,115.02,4.79,Wed May 25 06:54:59 CEST 2022
liberec,cz,1653453899,17.69,1001.21,47.55,8348.54,2.22,156.22,4.6,Wed May 25 06:44:59 CEST 2022
liberec,cz,1653453299,12.07,1012.48,25.48,6083.65,4.82,109.01,40.56,Wed May 25 06:34:59 CEST 2022
liberec,cz,1653452699,16.49,995.37,60.87,9850.39,0.3,226.44,94.51,Wed May 25 06:24:59 CEST 2022
liberec,cz,1653452099,20.65,997.35,22.45,7483.88,4.41,298.45,31.88,Wed May 25 06:14:59 CEST 2022
liberec,cz,1653451499,15.1,990.77,38.8,8118.2,0.92,1.39,18.33,Wed May 25 06:04:59 CEST 2022
liberec,cz,1653450899,25.87,1001.49,88.48,6817.74,2.54,32.78,74.73,Wed May 25 05:54:59 CEST 2022
liberec,cz,1653450299,14.22,1009.64,74.96,9473.7,0.88,247.53,92.09,Wed May 25 05:44:59 CEST 2022
liberec,cz,1653449699,17.68,1017.82,20.95,9767.18,0.26,230.07,48.34,Wed May 25 05:34:59 CEST 2022
liberec,cz,1653449099,21.54,1023.87,83.79,8588.58,0.58,160.32,39.69,Wed May 25 05:24:59 CEST 2022
liberec,cz,1653448499,13.43,1004.64,32.36,8003.71,3.25,101.09,51.55,Wed May 25 05:14:59 CEST 2022
liberec,cz,1653447899,13.81,1023.61,39.78,7184.22,1.46,207.63,45.4,Wed May 25 05:04:59 CEST 2022
liberec,cz,1653447299,7.15,1009.64,31.5,9827.35,2.66,117.12,54.25,Wed May 25 04:54:59 CEST 2022
liberec,cz,1653446699,11.22,1004.69,61.78,6867.03,2.66,339.31,13.16,Wed May 25 04:44:59 CEST 2022
liberec,cz,1653446099,14.72,1005.34,43.09,9170.89,1.2,29.65,39.97,Wed May 25 04:34:59 CEST 2022
liberec,cz,1653445499,24.74,995.82,75.45,6298.77,3.02,152.39,98.85,Wed May 25 04:24:59 CEST 2022
liberec,cz,1653444899,13.88,1011.1,48.91,6941.67,3.48,236.94,49.0,Wed May 25 04:14:59 CEST 2022
liberec,cz,1653444299,19.8,1014.48,52.63,6941.32,1.89,7.47,63.03,Wed May 25 04:04:59 CEST 2022
liberec,cz,1653443699,14.77,990.06,56.71,7316.58,2.09,106.66,76.53,Wed May 25 03:54:59 CEST 2022
liberec,cz,1653443099,8.8,1014.53,52.6,9605.38,4.58,12.56,23.87,Wed May 25 03:44:59 CEST 2022
liberec,cz,1653442499,9.91,1006.5,80.21,8019.01,0.14,49.82,12.47,Wed May 25 03:34:59 CEST 2022
liberec,cz,1653441899,12.53,990.38,85.06,6168.24,2.81,209.84,62.15,Wed May 25 03:24:59 CEST 2022
liberec,cz,1653441299,23.53,1020.01,56.91,7818.27,1.74,33.33,30.82,Wed May 25 03:14:59 CEST 2022
liberec,cz,1653440699,11.62,1011.42,78.11,6586.66,0.34,60.53,60.85,Wed May 25 03:04:59 CEST 2022
liberec,cz,1653440099,22.87,1021.09,80.36,8431.77,4.33,22.42,68.69,Wed May 25 02:54:59 CEST 2022
liberec,cz,1653439499,9.53,1004.31,84.25,8262.34,1.04,110.3,30.27,Wed May 25 02:44:59 CEST 2022
liberec,cz,1653438899,11.26,996.22,71.59,6560.84,4.2,195.39,7.46,Wed May 25 02:34:59 CEST 2022
liberec,cz,1653438299,22.2,1021.52,43.31,7116.88,3.85,98.33,26.68,Wed May 25 02:24:59 CEST 2022
liberec,cz,1653437699,15.3,1018.91,66.92,8792.23,1.0,124.36,21.71,Wed May 25 02:14:59 CEST 2022
liberec,cz,1653437099,22.7,1004.01,25.83,6954.04,1.63,240.31,88.6,Wed May 25 02:04:59 CEST 2022
liberec,cz,1653436499,7.9,1007.45,56.5,7707.17,4.28,353.87,86.2,Wed May 25 01:54:59 CEST 2022
liberec,cz,1653435899,13.87,1025.8,39.96,6623.81,0.28,228.08,50.51,Wed May 25 01:44:59 CEST 2022
liberec,cz,1653435299,15.63,1001.04,60.77,7724.36,1.88,298.1,27.07,Wed May 25 01:34:59 CEST 2022
liberec,cz,1653434699,9.53,1005.59,59.85,9982.66,5.0,200.81,55.71,Wed May 25 01:24:59 CEST 2022
liberec,cz,1653434099,10.88,1008.85,20.58,6651.38,2.07,1.8,49.23,Wed May 25 01:14:59 CEST 2022
liberec,cz,1653433499,21.15,1022.97,33.9,9441.72,2.96,53.43,93.67,Wed May 25 01:04:59 CEST 2022
liberec,cz,1653432899,19.7,991.54,69.94,8429.4,3.27,160.39,69.32,Wed May 25 00:54:59 CEST 2022
liberec,cz,1653432299,16.57,1018.05,73.9,7921.68,4.24,227.84,47.77,Wed May 25 00:44:59 CEST 2022
liberec,cz,1653431699,22.32,1005.18,50.82,8418.38,4.72,141.97,36.83,Wed May 25 00:34:59 CEST 2022
liberec,cz,1653431099,17.07,990.89,27.81,6082.49,0.12,271.7,89.49,Wed May 25 00:24:59 CEST 2022
liberec,cz,1653430499,12.1,1020.32,44.74,7928.24,4.62,168.83,6.83,Wed May 25 00:14:59 CEST 2022
liberec,cz,1653429899,25.69,1004.03,37.19,8064.16,1.88,289.72,40.76,Wed May 25 00:04:59 CEST 2022
liberec,cz,1653429299,20.02,1010.89,39.05,7931.88,4.01,58.6,55.39,Tue May 24 23:54:59 CEST 2022
liberec,cz,1653428699,16.04,1006.9,23.84,6791.49,0.18,1.88,68.83,Tue May 24 23:44:59 CEST 2022
liberec,cz,1653428099,23.68,1000.29,70.6,8135.15,1.47,243.74,37.48,Tue May 24 23:34:59 CEST 2022
liberec,cz,1653427499,17.97,1001.81,28.88,6583.75,4.93,158.2,89.71,Tue May 24 23:24:59 CEST 2022
liberec,cz,1653426899,14.58,1024.39,52.7,7226.07,3.6,226.7,75.14,Tue May 24 23:14:59 CEST 2022
liberec,cz,1653426299,18.39,1002.06,39.16,8036.03,3.71,81.96,77.67,Tue May 24 23:04:59 CEST 2022
liberec,cz,1653425699,23.66,1026.49,58.1,6170.1,0.93,47.77,84.74,Tue May 24 22:54:59 CEST 2022
liberec,cz,1653425099,18.59,1025.95,30.64,8683.91,4.41,101.48,42.94,Tue May 24 22:44:59 CEST 2022
liberec,cz,1653424499,11.38,1026.0,36.21,9814.42,3.75,349.91,46.15,Tue May 24 22:34:59 CEST 2022
liberec,cz,1653423899,16.03,1002.29,25.52,8706.72,4.88,40.74,5.68,Tue May 24 22:24:59 CEST 2022
liberec,cz,1653423299,21.51,1018.56,42.56,7614.56,1.82,351.28,29.48,Tue May 24 22:14:59 CEST 2022
liberec,cz,1653422699,13.81,1013.56,64.71,9943.64,4.42,277.92,89.54,Tue May 24 22:04:59 CEST 2022
liberec,cz,1653422099,13.36,1027.49,57.75,7666.0,4.19,151.25,81.33,Tue May 24 21:54:59 CEST 2022
liberec,cz,1653421499,12.33,993.6,77.82,7255.55,2.75,205.64,90.86,Tue May 24 21:44:59 CEST 2022
liberec,cz,1653420899,14.48,1027.81,32.98,7826.96,4.13,202.04,35.62,Tue May 24 21:34:59 CEST 2022
liberec,cz,1653420299,13.19,1018.31,55.44,9248.03,3.24,303.46,50.56,Tue May 24 21:24:59 CEST 2022
liberec,cz,1653419699,24.83,998.31,71.2,6044.98,0.93,208.84,7.11,Tue May 24 21:14:59 CEST 2022
liberec,cz,1653419099,16.63,991.06,59.59,9773.93,2.1,283.49,6.61,Tue May 24 21:04:59 CEST 2022
liberec,cz,1653418499,19.53,1010.91,63.06,6437.38,3.21,55.81,95.91,Tue May 24 20:54:59 CEST 2022
liberec,cz,1653417899,16.86,1012.3,69.34,6666.51,1.63,48.68,3.23,Tue May 24 20:44:59 CEST 2022
liberec,cz,1653417299,14.41,1002.44,83.91,6440.73,4.84,178.37,13.92,Tue May 24 20:34:59 CEST 2022
liberec,cz,1653416699,24.41,1014.29,28.14,6103.67,4.52,19.78,13.37,Tue May 24 20:24:59 CEST 2022
liberec,cz,1653416099,24.31,997.83,61.33,6416.57,0.23,259.12,71.88,Tue May 24 20:14:59 CEST 2022
liberec,cz,1653415499,9.6,1004.73,28.76,9016.08,4.16,341.15,53.87,Tue May 24 20:04:59 CEST 2022
liberec,cz,1653414899,20.34,1015.66,41.62,8710.84,2.0,145.19,20.49,Tue May 24 19:54:59 CEST 2022
liberec,cz,1653414299,11.01,992.76,53.42,7183.69,2.46,275.2,82.05,Tue May 24 19:44:59 CEST 2022
liberec,cz,1653413699,19.88,1009.17,81.59,8993.75,2.54,191.55,66.09,Tue May 24 19:34:59 CEST 2022
liberec,cz,1653413099,21.59,1001.57,70.6,9009.51,1.85,310.42,13.06,Tue May 24 19:24:59 CEST 2022
liberec,cz,1653412499,13.94,1018.64,88.19,9132.95,4.09,236.88,5.97,Tue May 24 19:14:59 CEST 2022
liberec,cz,1653411899,13.03,1024.58,31.26,8740.17,2.3,168.63,29.56,Tue May 24 19:04:59 CEST 2022
liberec,cz,1653411299,19.75,1019.38,68.68,7327.02,4.36,322.62,63.05,Tue May 24 18:54:59 CEST 2022
liberec,cz,1653410699,10.84,1012.19,39.23,7350.58,1.96,217.59,62.02,Tue May 24 18:44:59 CEST 2022
liberec,cz,1653410099,19.17,1028.42,31.54,9820.84,4.3,106.71,18.1,Tue May 24 18:34:59 CEST 2022
liberec,cz,1653409499,11.78,990.76,55.87,6803.14,3.43,85.9,39.85,Tue May 24 18:24:59 CEST 2022
liberec,cz,1653408899,11.14,1006.94,34.16,9256.2,3.09,321.01,56.29,Tue May 24 18:14:59 CEST 2022
liberec,cz,1653408299,13.37,993.85,71.0,8902.84,4.71,280.74,94.3,Tue May 24 18:04:59 CEST 2022
liberec,cz,1653407699,17.11,998.23,80.19,9722.19,3.59,133.09,23.07,Tue May 24 17:54:59 CEST 2022
liberec,cz,1653407099,9.12,1023.29,80.78,9187.99,3.17,104.79,50.8,Tue May 24 17:44:59 CEST 2022
liberec,cz,1653406499,15.67,1025.8,38.43,9379.71,2.53,90.82,91.96,Tue May 24 17:34:59 CEST 2022
liberec,cz,1653405899,10.39,1002.86,25.94,6772.78,2.03,191.93,75.58,Tue May 24 17:24:59 CEST 2022
liberec,cz,1653405299,16.77,1019.37,50.59,8976.42,2.87,166.4,31.46,Tue May 24 17:14:59 CEST 2022
liberec,cz,1653404699,10.54,1024.23,28.25,8990.57,0.7,14.54,13.75,Tue May 24 17:04:59 CEST 2022
liberec,cz,1653404099,12.27,1018.0,51.51,8760.02,2.38,201.72,55.18,Tue May 24 16:54:59 CEST 2022
liberec,cz,1653403499,8.85,992.55,68.12,7165.92,4.22,35.05,30.8,Tue May 24 16:44:59 CEST 2022
liberec,cz,1653402899,20.54,998.54,40.93,8025.05,0.36,329.7,85.93,Tue May 24 16:34:59 CEST 2022
liberec,cz,1653402299,10.33,1028.15,86.19,9839.95,2.67,251.36,1.23,Tue May 24 16:24:59 CEST 2022
liberec,cz,1653401699,19.86,1005.57,41.41,7018.92,4.49,30.03,35.66,Tue May 24 16:14:59 CEST 2022
liberec,cz,1653401099,11.05,1000.47,35.15,8409.47,2.73,349.2,66.34,Tue May 24 16:04:59 CEST 2022
liberec,cz,1653400499,13.42,1027.48,57.44,8101.58,2.03,181.29,54.88,Tue May 24 15:54:59 CEST 2022
liberec,cz,1653399899,16.5,1019.04,67.14,9335.5,0.63,254.75,14.25,Tue May 24 15:44:59 CEST 2022
liberec,cz,1653399299,12.64,1023.4,36.02,8839.2,0.87,306.64,87.32,Tue May 24 15:34:59 CEST 2022
liberec,cz,1653398699,25.56,1007.25,65.37,7938.28,2.26,256.58,72.62,Tue May 24 15:24:59 CEST 2022
liberec,cz,1653398099,22.78,1023.7,79.76,9037.72,3.64,222.03,54.85,Tue May 24 15:14:59 CEST 2022
liberec,cz,1653397499,9.51,1003.79,45.13,6802.7,0.73,290.66,66.17,Tue May 24 15:04:59 CEST 2022
liberec,cz,1653396899,11.82,1021.43,81.76,6832.69,3.95,183.98,0.31,Tue May 24 14:54:59 CEST 2022
liberec,cz,1653396299,9.31,1026.5,42.73,6779.44,2.05,35.96,91.37,Tue May 24 14:44:59 CEST 2022
liberec,cz,1653395699,9.65,1012.87,25.57,6450.05,0.99,316.09,52.97,Tue May 24 14:34:59 CEST 2022
liberec,cz,1653395099,22.72,1012.6,82.11,8069.19,3.94,253.48,32.41,Tue May 24 14:24:59 CEST 2022
liberec,cz,1653394499,7.89,1022.92,26.47,6095.95,2.8,272.57,43.28,Tue May 24 14:14:59 CEST 2022
liberec,cz,1653393899,15.87,1014.1,51.6,8500.31,1.23,116.68,25.18,Tue May 24 14:04:59 CEST 2022
liberec,cz,1653393299,8.92,1024.23,49.51,8990.47,1.82,322.05,11.82,Tue May 24 13:54:59 CEST 2022
liberec,cz,1653392699,23.7,990.01,88.71,6214.27,2.66,98.8,3.13,Tue May 24 13:44:59 CEST 2022
liberec,cz,1653392099,20.02,1001.22,74.1,6039.2,2.07,218.67,26.9,Tue May 24 13:34:59 CEST 2022
liberec,cz,1653391499,16.08,998.54,67.39,6222.99,1.1,313.41,58.23,Tue May 24 13:24:59 CEST 2022
liberec,cz,1653390899,22.8,999.42,88.59,8245.9,3.18,264.69,88.66,Tue May 24 13:14:59 CEST 2022
liberec,cz,1653390299,19.44,1004.13,86.04,7858.1,3.37,61.54,79.37,Tue May 24 13:04:59 CEST 2022
liberec,cz,1653389699,7.41,1012.18,82.44,6520.07,4.28,159.54,34.02,Tue May 24 12:54:59 CEST 2022
liberec,cz,1653389099,17.78,1024.74,66.22,8114.1,0.71,83.61,41.21,Tue May 24 12:44:59 CEST 2022
liberec,cz,1653388499,13.28,995.81,71.73,6890.85,3.52,297.59,53.15,Tue May 24 12:34:59 CEST 2022
liberec,cz,1653387899,12.34,994.42,86.64,9288.64,1.54,343.5,66.62,Tue May 24 12:24:59 CEST 2022
liberec,cz,1653387299,20.03,998.41,60.13,6398.39,2.91,211.75,34.43,Tue May 24 12:14:59 CEST 2022
liberec,cz,1653386699,11.19,1009.88,39.37,8296.21,4.86,100.9,37.96,Tue May 24 12:04:59 CEST 2022
liberec,cz,1653386099,25.77,992.54,89.69,6516.5,2.25,100.19,61.51,Tue May 24 11:54:59 CEST 2022
liberec,cz,1653385499,25.01,995.95,46.68,8424.19,4.79,142.47,73.79,Tue May 24 11:44:59 CEST 2022
liberec,cz,1653384899,16.13,1005.45,36.05,6474.92,3.75,280.73,93.64,Tue May 24 11:34:59 CEST 2022
liberec,cz,1653384299,25.16,1016.08,67.36,9994.51,3.76,21.7,78.72,Tue May 24 11:24:59 CEST 2022
liberec,cz,1653383699,16.39,1017.64,33.04,9723.96,4.97,81.08,3.88,Tue May 24 11:14:59 CEST 2022
liberec,cz,1653383099,17.47,990.17,38.33,9939.21,2.16,166.89,48.48,Tue May 24 11:04:59 CEST 2022
liberec,cz,1653382499,14.29,1029.49,38.73,6546.65,1.99,84.13,59.12,Tue May 24 10:54:59 CEST 2022
liberec,cz,1653381899,21.19,1025.61,24.78,9733.49,0.54,151.73,22.15,Tue May 24 10:44:59 CEST 2022
liberec,cz,1653381299,20.19,1013.07,23.1,7912.52,1.17,335.75,75.32,Tue May 24 10:34:59 CEST 2022
liberec,cz,1653380699,25.73,1016.57,67.4,9883.3,3.41,301.29,88.68,Tue May 24 10:24:59 CEST 2022
liberec,cz,1653380099,23.74,1015.42,65.97,6492.87,1.11,211.38,96.65,Tue May 24 10:14:59 CEST 2022
liberec,cz,1653379499,23.01,997.58,45.83,6726.39,4.17,31.54,65.35,Tue May 24 10:04:59 CEST 2022
liberec,cz,1653378899,25.34,1010.47,42.72,6214.1,2.85,177.72,83.15,Tue May 24 09:54:59 CEST 2022
liberec,cz,1653378299,20.32,994.6,39.39,8393.34,4.08,66.78,33.53,Tue May 24 09:44:59 CEST 2022
liberec,cz,1653377699,20.15,1020.03,36.79,8689.7,3.54,76.07,55.93,Tue May 24 09:34:59 CEST 2022
liberec,cz,1653377099,20.08,1028.63,88.8,8769.55,2.62,160.83,64.17,Tue May 24 09:24:59 CEST 2022
liberec,cz,1653376499,19.99,991.79,48.13,6133.58,0.69,349.86,97.36,Tue May 24 09:14:59 CEST 2022
liberec,cz,1653375899,13.74,1018.88,63.77,7136.16,4.34,109.77,56.19,Tue May 24 09:04:59 CEST 2022
liberec,cz,1653375299,17.76,996.84,20.68,7125.27,3.57,9.14,35.45,Tue May 24 08:54:59 CEST 2022
liberec,cz,1653374699,24.31,999.17,78.52,8732.76,1.63,257.41,92.56,Tue May 24 08:44:59 CEST 2022
liberec,cz,1653374099,23.9,1013.55,20.87,6094.36,1.22,131.12,45.24,Tue May 24 08:34:59 CEST 2022
liberec,cz,1653373499,12.61,1003.81,64.22,7646.64,3.05,177.02,43.07,Tue May 24 08:24:59 CEST 2022
liberec,cz,1653372899,19.54,1027.33,40.99,6861.41,2.74,169.78,43.55,Tue May 24 08:14:59 CEST 2022
liberec,cz,1653372299,11.61,1027.24,60.77,6212.78,4.55,15.95,1.1,Tue May 24 08:04:59 CEST 2022
liberec,cz,1653371699,22.8,1009.28,41.53,9979.82,1.04,303.38,27.47,Tue May 24 07:54:59 CEST 2022
liberec,cz,1653371099,20.0,1014.1,83.74,9214.65,1.97,157.89,78.18,Tue May 24 07:44:59 CEST 2022
liberec,cz,1653370499,11.65,1003.93,29.44,8851.64,0.25,279.94,11.5,Tue May 24 07:34:59 CEST 2022
liberec,cz,1653369899,20.44,1003.89,55.23,7553.98,3.42,292.98,36.47,Tue May 24 07:24:59 CEST 2022
liberec,cz,1653369299,25.46,994.8,58.18,9721.13,4.05,163.0,80.16,Tue May 24 07:14:59 CEST 2022
liberec,cz,1653368699,13.25,1006.85,50.97,7743.17,1.8,355.77,32.22,Tue May 24 07:04:59 CEST 2022
liberec,cz,1653368099,19.46,1015.62,25.86,8378.89,1.92,97.36,29.1,Tue May 24 06:54:59 CEST 2022
liberec,cz,1653367499,14.62,1016.79,27.62,7075.29,1.49,52.35,21.98,Tue May 24 06:44:59 CEST 2022
liberec,cz,1653366899,11.26,1015.9,34.15,7992.66,3.15,295.23,38.15,Tue May 24 06:34:59 CEST 2022
liberec,cz,1653366299,19.69,994.83,38.14,6683.0,0.65,328.0,72.48,Tue May 24 06:24:59 CEST 2022
liberec,cz,1653365699,22.15,1003.82,32.52,7819.88,1.81,300.2,63.42,Tue May 24 06:14:59 CEST 2022
liberec,cz,1653365099,24.0,1017.71,73.3,7713.83,4.78,337.76,65.29,Tue May 24 06:04:59 CEST 2022
liberec,cz,1653364499,18.71,1014.78,48.73,8755.02,3.63,320.53,86.12,Tue May 24 05:54:59 CEST 2022
liberec,cz,1653363899,7.54,1011.23,40.58,9518.39,0.61,154.81,91.04,Tue May 24 05:44:59 CEST 2022
liberec,cz,1653363299,9.76,999.91,45.63,9907.42,3.85,195.61,73.19,Tue May 24 05:34:59 CEST 2022
liberec,cz,1653362699,8.47,998.77,45.95,9761.99,1.57,209.91,40.61,Tue May 24 05:24:59 CEST 2022
liberec,cz,1653362099,20.13,993.19,54.06,8836.41,3.69,6.46,65.47,Tue May 24 05:14:59 CEST 2022
liberec,cz,1653361499,15.47,1013.73,34.73,8218.51,2.44,21.4,88.39,Tue May 24 05:04:59 CEST 2022
liberec,cz,1653360899,22.12,1011.34,77.11,6768.5,4.14,195.41,84.83,Tue May 24 04:54:59 CEST 2022
liberec,cz,1653360299,15.99,1010.8,76.51,9581.8,0.21,237.1,95.45,Tue May 24 04:44:59 CEST 2022
liberec,cz,1653359699,9.57,1007.02,74.13,8829.23,4.08,351.53,26.69,Tue May 24 04:34:59 CEST 2022
liberec,cz,1653359099,14.19,1029.11,38.67,7816.84,2.58,268.09,41.82,Tue May 24 04:24:59 CEST 2022
liberec,cz,1653358499,23.56,1019.86,80.7,7497.62,1.29,343.81,61.35,Tue May 24 04:14:59 CEST 2022
liberec,cz,1653357899,17.25,998.64,36.74,7384.47,4.0,106.42,54.95,Tue May 24 04:04:59 CEST 2022
liberec,cz,1653357299,18.4,1024.2,23.28,8154.19,0.34,274.57,27.81,Tue May 24 03:54:59 CEST 2022
liberec,cz,1653356699,18.82,1021.5,60.81,6420.05,2.34,213.1,68.14,Tue May 24 03:44:59 CEST 2022
liberec,cz,1653356099,15.3,1023.02,28.71,7676.82,2.57,111.94,56.99,Tue May 24 03:34:59 CEST 2022
liberec,cz,1653355499,24.45,1026.72,70.41,8256.01,0.83,84.39,35.7,Tue May 24 03:24:59 CEST 2022
liberec,cz,1653354899,14.9,992.98,56.66,7457.62,0.49,57.94,16.07,Tue May 24 03:14:59 CEST 2022
liberec,cz,1653354299,8.18,1016.21,32.88,9032.08,3.04,228.21,20.9,Tue May 24 03:04:59 CEST 2022
liberec,cz,1653353699,23.77,1019.43,85.51,6901.11,4.95,109.44,74.01,Tue May 24 02:54:59 CEST 2022
liberec,cz,1653353099,25.63,1019.14,76.01,9848.23,1.26,133.83,27.62,Tue May 24 02:44:59 CEST 2022
liberec,cz,1653352499,7.74,998.28,59.71,9345.68,3.46,292.58,10.98,Tue May 24 02:34:59 CEST 2022
liberec,cz,1653351899,13.39,1027.17,58.31,7632.22,4.27,99.34,56.61,Tue May 24 02:24:59 CEST 2022
liberec,cz,1653351299,12.17,1011.65,38.25,7196.15,3.73,117.65,23.64,Tue May 24 02:14:59 CEST 2022
