location,country,time,temp,pressure,humidity,visibility,wind speed,wind degree,clouds,date
ústí,cz,1653465839,13.49,1002.52,79.98,8496.42,3.42,184.87,98.98,Wed May 25 10:03:59 CEST 2022
ústí,cz,1653465239,20.85,1023.81,62.38,8222.21,1.32,334.97,67.27,Wed May 25 09:53:59 CEST 2022
ústí,cz,1653464639,11.63,1018.69,25.66,9528.62,3.07,66.34,88.87,Wed May 25 09:43:59 CEST 2022
ústí,cz,1653464039,9.95,1012.66,38.7,9968.58,3.15,27.95,43.69,Wed May 25 09:33:59 CEST 2022
ústí,cz,1653463439,13.2,1008.9,55.23,7191.7,1.81,90.66,39.48,Wed May 25 09:23:59 CEST 2022
ústí,cz,1653462839,8.68,1023.15,41.0,9903.21,3.89,225.72,85.95,Wed May 25 09:13:59 CEST 2022
ústí,cz,1653462239,13.85,1017.79,40.49,8354.51,1.55,202.17,50.99,Wed May 25 09:03:59 CEST 2022
ústí,cz,1653461639,14.15,1014.81,71.55,9882.55,2.29,188.08,48.36,Wed May 25 08:53:59 CEST 2022
ústí,cz,1653461039,12.82,1029.26,42.28,6808.57,0.58,134.26,24.99,Wed May 25 08:43:59 CEST 2022
ústí,cz,1653460439,17.35,1005.49,40.32,7138.05,3.69,317.5,71.66,Wed May 25 08:33:59 CEST 2022
ústí,cz,1653459839,10.21,1010.06,23.18,7410.91,1.28,11.79,24.89,Wed May 25 08:23:59 CEST 2022
ústí,cz,1653459239,11.0,1025.89,87.61,7765.13,1.23,95.32,23.02,Wed May 25 08:13:59 CEST 2022
ústí,cz,1653458639,17.4,1021.01,20.34,9258.86,2.06,64.11,68.95,Wed May 25 08:03:59 CEST 2022
ústí,cz,1653458039,14.71,1003.76,58.92,9424.98,4.76,158.22,34.35,Wed May 25 07:53:59 CEST 2022
ústí,cz,1653457439,7.24,1011.79,48.64,9580.01,4.58,2.84,67.66,Wed May 25 07:43:59 CEST 2022
ústí,cz,1653456839,9.39,999.84,65.93,9389.43,4.38,54.66,46.16,Wed May 25 07:33:59 CEST 2022
ústí,cz,1653456239,7.08,1007.2,81.61,8339.01,2.38,6.99,57.26,Wed May 25 07:23:59 CEST 2022
ústí,cz,1653455639,25.45,1025.82,27.96,8191.41,4.34,269.45,75.74,Wed May 25 07:13:59 CEST 2022
ústí,cz,1653455039,25.1,1009.56,36.82,9445.44,0.16,59.14,72.96,Wed May 25 07:03:59 CEST 2022
ústí,cz,1653454439,17.74,1013.26,61.46,6320.79,4.06,74.62,24.95,Wed May 25 06:53:59 CEST 2022
ústí,cz,1653453839,7.51,1025.52,69.45,6730.07,2.81,336.3,90.0,Wed May 25 06:43:59 CEST 2022
ústí,cz,1653453239,11.84,1023.33,55.94,8392.43,3.77,131.11,90.2,Wed May 25 06:33:59 CEST 2022
ústí,cz,1653452639,19.39,1012.72,75.32,9704.31,0.29,209.2,45.06,Wed May 25 06:23:59 CEST 2022
ústí,cz,1653452039,7.43,1006.23,42.94,6973.88,4.73,167.25,69.12,Wed May 25 06:13:59 CEST 2022
ústí,cz,1653451439,25.53,1024.41,30.71,8726.65,2.07,11.04,64.98,Wed May 25 06:03:59 CEST 2022
ústí,cz,1653450839,24.6,1026.01,41.65,8446.15,3.49,65.34,57.8,Wed May 25 05:53:59 CEST 2022
ústí,cz,1653450239,18.36,995.06,79.22,7928.23,4.82,148.92,59.86,Wed May 25 05:43:59 CEST 2022
ústí,cz,1653449639,13.6,1008.12,52.45,9861.02,1.79,197.88,78.57,Wed May 25 05:33:59 CEST 2022
ústí,cz,1653449039,20.82,1021.31,67.79,9535.49,3.57,196.4,19.46,Wed May 25 05:23:59 CEST 2022
ústí,cz,1653448439,21.11,1028.82,23.75,9209.24,4.92,23.45,76.31,Wed May 25 05:13:59 CEST 2022
ústí,cz,1653447839,22.98,1026.98,46.51,7881.04,1.51,83.84,17.18,Wed May 25 05:03:59 CEST 2022
ústí,cz,1653447239,16.01,1023.01,60.69,9086.82,1.64,292.64,50.91,Wed May 25 04:53:59 CEST 2022
ústí,cz,1653446639,8.84,1027.31,85.59,8274.97,1.33,323.14,69.54,Wed May 25 04:43:59 CEST 2022
ústí,cz,1653446039,22.0,992.11,50.8,8549.79,4.18,163.61,92.85,Wed May 25 04:33:59 CEST 2022
ústí,cz,1653445439,19.75,1010.77,73.16,8507.98,0.47,282.06,20.54,Wed May 25 04:23:59 CEST 2022
ústí,cz,1653444839,23.75,1002.48,70.96,8465.52,0.12,4.06,11.45,Wed May 25 04:13:59 CEST 2022
ústí,cz,1653444239,17.31,1010.26,45.69,7695.77,2.78,22.54,63.06,Wed May 25 04:03:59 CEST 2022
ústí,cz,1653443639,25.09,992.1,83.9,7193.82,2.5,199.97,84.08,Wed May 25 03:53:59 CEST 2022
ústí,cz,1653443039,21.08,1026.89,42.97,6778.58,4.76,109.89,54.91,Wed May 25 03:43:59 CEST 2022
ústí,cz,1653442439,25.58,1023.13,52.34,9335.45,1.96,193.91,50.15,Wed May 25 03:33:59 CEST 2022
ústí,cz,1653441839,8.31,1021.77,42.11,9841.9,1.07,152.86,46.58,Wed May 25 03:23:59 CEST 2022
ústí,cz,1653441239,12.09,992.99,55.7,8379.21,1.82,30.85,53.65,Wed May 25 03:13:59 CEST 2022
ústí,cz,1653440639,25.1,1006.07,20.69,7005.27,3.74,161.35,24.5,Wed May 25 03:03:59 CEST 2022
ústí,cz,1653440039,9.71,1019.99,82.65,8341.67,0.6,220.61,86.01,Wed May 25 02:53:59 CEST 2022
ústí,cz,1653439439,22.16,1005.73,64.9,8813.34,4.73,100.22,96.43,Wed May 25 02:43:59 CEST 2022
ústí,cz,1653438839,21.89,1005.94,83.36,6530.39,0.5,26.94,50.79,Wed May 25 02:33:59 CEST 2022
ústí,cz,1653438239,25.1,1012.01,74.56,7824.71,2.83,256.42,56.67,Wed May 25 02:23:59 CEST 2022
ústí,cz,1653437639,14.96,997.52,85.64,9832.5,3.07,129.05,88.95,Wed May 25 02:13:59 CEST 2022
ústí,cz,1653437039,13.26,991.16,56.88,6217.1,4.11,182.05,77.71,Wed May 25 02:03:59 CEST 2022
ústí,cz,1653436439,13.33,1023.99,44.52,9977.56,3.68,188.55,50.81,Wed May 25 01:53:59 CEST 2022
ústí,cz,1653435839,12.29,993.93,79.64,7932.81,1.37,194.73,51.49,Wed May 25 01:43:59 CEST 2022
ústí,cz,1653435239,17.15,1017.02,89.53,7971.52,2.32,237.09,20.67,Wed May 25 01:33:59 CEST 2022
ústí,cz,1653434639,13.66,1020.74,47.4,6054.69,2.64,278.12,57.49,Wed May 25 01:23:59 CEST 2022
ústí,cz,1653434039,21.17,1018.27,51.29,7485.97,3.65,233.93,91.58,Wed May 25 01:13:59 CEST 2022
ústí,cz,1653433439,9.2,996.83,62.25,8208.51,1.99,219.28,89.54,Wed May 25 01:03:59 CEST 2022
ústí,cz,1653432839,25.62,1003.3,74.86,8335.79,1.26,110.99,57.83,Wed May 25 00:53:59 CEST 2022
ústí,cz,1653432239,24.59,993.14,78.97,8715.13,2.56,77.48,69.59,Wed May 25 00:43:59 CEST 2022
ústí,cz,1653431639,16.49,992.01,81.61,6387.22,2.02,348.58,22.55,Wed May 25 00:33:59 CEST 2022
ústí,cz,1653431039,11.15,991.38,80.69,9764.25,4.72,160.59,26.5,Wed May 25 00:23:59 CEST 2022
ústí,cz,1653430439,13.03,993.57,23.0,7870.23,4.15,46.56,16.68,Wed May 25 00:13:59 CEST 2022
ústí,cz,1653429839,16.88,1012.75,69.9,6249.31,0.52,323.01,94.76,Wed May 25 00:03:59 CEST 2022
ústí,cz,1653429239,15.78,1027.37,78.63,8752.63,4.61,303.67,81.92,Tue May 24 23:53:59 CEST 2022
ústí,cz,1653428639,8.14,1012.59,48.66,9323.16,0.2,93.12,36.42,Tue May 24 23:43:59 CEST 2022
ústí,cz,1653428039,14.67,1002.99,27.77,9996.55,4.53,206.94,81.72,Tue May 24 23:33:59 CEST 2022
ústí,cz,1653427439,12.08,1011.57,81.67,6628.37,0.73,357.41,22.64,Tue May 24 23:23:59 CEST 2022
ústí,cz,1653426839,25.55,1002.93,83.29,9491.42,1.92,164.41,77.9,Tue May 24 23:13:59 CEST 2022
ústí,cz,1653426239,18.71,1008.48,67.29,8973.03,2.95,40.93,85.47,Tue May 24 23:03:59 CEST 2022
ústí,cz,1653425639,16.16,990.99,38.3,6769.85,2.73,306.32,92.84,Tue May 24 22:53:59 CEST 2022
ústí,cz,1653425039,21.31,990.25,83.13,9266.23,2.48,55.31,74.18,Tue May 24 22:43:59 CEST 2022
ústí,cz,1653424439,17.27,1023.05,73.19,7663.2,0.94,223.9,93.63,Tue May 24 22:33:59 CEST 2022
ústí,cz,1653423839,9.62,1017.19,25.75,6944.52,2.56,277.1,71.53,Tue May 24 22:23:59 CEST 2022
ústí,cz,1653423239,14.04,995.6,72.48,9181.23,0.81,190.79,40.34,Tue May 24 22:13:59 CEST 2022
ústí,cz,1653422639,7.74,1020.76,48.41,7877.32,0.3,39.31,28.66,Tue May 24 22:03:59 CEST 2022
ústí,cz,1653422039,20.94,1018.52,84.38,9170.02,4.13,304.1,38.07,Tue May 24 21:53:59 CEST 2022
ústí,cz,1653421439,7.71,993.63,52.24,8791.6,3.4,309.63,48.74,Tue May 24 21:43:59 CEST 2022
ústí,cz,1653420839,7.17,1015.5,77.51,7771.92,1.98,55.44,41.51,Tue May 24 21:33:59 CEST 2022
ústí,cz,1653420239,10.46,1027.26,33.59,7341.75,2.65,204.73,19.64,Tue May 24 21:23:59 CEST 2022
ústí,cz,1653419639,8.45,1013.6,45.18,6395.44,4.64,347.02,81.92,Tue May 24 21:13:59 CEST 2022
ústí,cz,1653419039,8.46,1010.36,34.98,7747.91,0.22,183.83,55.47,Tue May 24 21:03:59 CEST 2022
ústí,cz,1653418439,23.59,994.49,70.41,9498.4,2.89,187.54,56.38,Tue May 24 20:53:59 CEST 2022
ústí,cz,1653417839,13.61,996.67,79.21,6113.47,4.69,41.98,98.04,Tue May 24 20:43:59 CEST 2022
ústí,cz,1653417239,24.82,1023.07,81.57,7505.7,0.31,179.97,54.58,Tue May 24 20:33:59 CEST 2022
ústí,cz,1653416639,23.85,1008.97,52.24,8234.95,0.81,60.17,39.16,Tue May 24 20:23:59 CEST 2022
ústí,cz,1653416039,10.07,994.45,57.51,6554.64,4.1,4.43,3.64,Tue May 24 20:13:59 CEST 2022
ústí,cz,1653415439,21.25,1014.1,88.58,6423.74,0.57,40.57,22.69,Tue May 24 20:03:59 CEST 2022
ústí,cz,1653414839,12.77,998.05,20.48,9895.13,2.2,310.3,15.99,Tue May 24 19:53:59 CEST 2022
ústí,cz,1653414239,15.31,1011.38,68.98,8509.13,1.86,19.18,49.23,Tue May 24 19:43:59 CEST 2022
ústí,cz,1653413639,23.23,1021.36,20.85,7905.36,0.99,127.39,14.3,Tue May 24 19:33:59 CEST 2022
ústí,cz,1653413039,23.53,1001.79,29.12,6388.89,1.99,260.36,90.42,Tue May 24 19:23:59 CEST 2022
ústí,cz,1653412439,18.26,995.57,59.27,6556.68,4.68,227.39,77.12,Tue May 24 19:13:59 CEST 2022
ústí,cz,1653411839,12.14,1018.13,23.52,8800.77,4.65,156.58,34.45,Tue May 24 19:03:59 CEST 2022
ústí,cz,1653411239,21.58,1003.95,21.66,7108.38,1.81,336.09,44.2,Tue May 24 18:53:59 CEST 2022
ústí,cz,1653410639,23.87,991.21,62.47,7857.89,3.28,71.31,9.02,Tue May 24 18:43:59 CEST 2022
ústí,cz,1653410039,11.42,990.05,65.68,9443.99,1.37,8.42,62.17,Tue May 24 18:33:59 CEST 2022
ústí,cz,1653409439,24.21,1001.65,25.33,8989.54,3.77,127.05,41.16,Tue May 24 18:23:59 CEST 2022
ústí,cz,1653408839,20.97,994.79,63.29,7800.33,1.71,68.49,21.02,Tue May 24 18:13:59 CEST 2022
ústí,cz,1653408239,20.58,1000.23,26.99,9623.59,3.68,205.98,62.84,Tue May 24 18:03:59 CEST 2022
ústí,cz,1653407639,21.14,997.61,40.6,7509.84,2.56,306.76,45.9,Tue May 24 17:53:59 CEST 2022
ústí,cz,1653407039,12.73,1008.8,21.16,9090.89,4.68,96.37,83.81,Tue May 24 17:43:59 CEST 2022
ústí,cz,1653406439,12.01,999.39,85.12,6759.17,3.28,91.96,14.58,Tue May 24 17:33:59 CEST 2022
ústí,cz,1653405839,10.08,1029.82,71.32,8615.63,3.83,115.65,33.03,Tue May 24 17:23:59 CEST 2022
ústí,cz,1653405239,11.84,999.1,57.04,7475.18,3.43,137.38,20.45,Tue May 24 17:13:59 CEST 2022
ústí,cz,1653404639,19.78,1029.17,41.39,6670.34,3.91,55.9,4.64,Tue May 24 17:03:59 CEST 2022
ústí,cz,1653404039,17.9,995.21,45.48,8618.93,2.22,150.04,14.88,Tue May 24 16:53:59 CEST 2022
ústí,cz,1653403439,17.29,1021.17,40.35,6791.24,4.84,88.76,55.07,Tue May 24 16:43:59 CEST 2022
ústí,cz,1653402839,18.53,1011.91,35.42,8340.36,4.88,6.29,65.61,Tue May 24 16:33:59 CEST 2022
ústí,cz,1653402239,14.94,1009.05,72.69,8779.41,1.14,205.3,51.73,Tue May 24 16:23:59 CEST 2022
ústí,cz,1653401639,21.63,1017.3,65.06,9845.53,2.11,273.52,35.95,Tue May 24 16:13:59 CEST 2022
ústí,cz,1653401039,11.17,1027.57,88.26,7683.13,4.53,166.96,38.04,Tue May 24 16:03:59 CEST 2022
ústí,cz,1653400439,23.89,1003.15,88.0,7294.11,4.0,116.0,95.37,Tue May 24 15:53:59 CEST 2022
ústí,cz,1653399839,18.03,1012.95,68.73,6156.89,3.45,345.88,80.33,Tue May 24 15:43:59 CEST 2022
ústí,cz,1653399239,24.48,991.49,35.2,7592.03,0.67,328.95,11.57,Tue May 24 15:33:59 CEST 2022
ústí,cz,1653398639,18.31,1028.78,44.31,6416.92,3.25,2.16,79.17,Tue May 24 15:23:59 CEST 2022
ústí,cz,1653398039,13.61,1010.07,71.62,9793.37,3.68,56.58,59.33,Tue May 24 15:13:59 CEST 2022
ústí,cz,1653397439,16.31,1024.49,77.29,9300.4,0.21,287.48,61.73,Tue May 24 15:03:59 CEST 2022
ústí,cz,1653396839,24.37,1006.44,21.07,9671.97,2.98,6.05,13.17,Tue May 24 14:53:59 CEST 2022
ústí,cz,1653396239,21.79,1003.55,67.38,7298.13,2.89,91.2,38.2,Tue May 24 14:43:59 CEST 2022
ústí,cz,1653395639,9.72,1020.27,49.71,6124.3,1.08,93.14,34.76,Tue May 24 14:33:59 CEST 2022
ústí,cz,1653395039,10.61,1021.99,22.45,6394.03,3.11,202.62,74.76,Tue May 24 14:23:59 CEST 2022
ústí,cz,1653394439,18.08,1016.72,51.25,6174.08,2.37,234.72,26.61,Tue May 24 14:13:59 CEST 2022
ústí,cz,1653393839,15.52,1003.24,60.35,9530.32,0.92,42.32,94.27,Tue May 24 14:03:59 CEST 2022
ústí,cz,1653393239,21.35,1017.76,47.46,7595.73,3.58,29.89,60.06,Tue May 24 13:53:59 CEST 2022
ústí,cz,1653392639,24.62,1020.81,52.42,7541.5,2.66,314.63,99.01,Tue May 24 13:43:59 CEST 2022
ústí,cz,1653392039,22.21,1008.76,48.33,6967.45,4.06,304.67,73.05,Tue May 24 13:33:59 CEST 2022
ústí,cz,1653391439,25.79,1014.52,28.24,6679.83,2.98,136.24,65.19,Tue May 24 13:23:59 CEST 2022
ústí,cz,1653390839,23.93,1023.48,37.07,9455.98,1.85,236.5,50.45,Tue May 24 13:13:59 CEST 2022
ústí,cz,1653390239,18.52,1018.94,70.78,6670.6,2.92,222.31,59.66,Tue May 24 13:03:59 CEST 2022
ústí,cz,1653389639,15.41,992.41,24.38,8995.12,3.38,79.22,65.03,Tue May 24 12:53:59 CEST 2022
ústí,cz,1653389039,23.85,1017.89,29.07,8335.34,4.28,176.48,29.67,Tue May 24 12:43:59 CEST 2022
ústí,cz,1653388439,15.22,998.9,86.48,6290.67,1.12,161.23,52.18,Tue May 24 12:33:59 CEST 2022
ústí,cz,1653387839,8.21,1000.06,40.07,7787.45,2.8,260.66,91.56,Tue May 24 12:23:59 CEST 2022
ústí,cz,1653387239,11.62,1012.16,21.82,9722.88,0.54,306.91,55.31,Tue May 24 12:13:59 CEST 2022
ústí,cz,1653386639,7.6,1015.61,29.74,9499.65,3.12,288.45,18.69,Tue May 24 12:03:59 CEST 2022
ústí,cz,1653386039,17.16,1007.97,89.14,6745.86,1.04,80.32,20.04,Tue May 24 11:53:59 CEST 2022
ústí,cz,1653385439,19.69,998.27,59.55,7211.19,3.75,26.85,75.56,Tue May 24 11:43:59 CEST 2022
ústí,cz,1653384839,10.13,1002.11,59.41,8284.25,2.04,257.98,7.32,Tue May 24 11:33:59 CEST 2022
ústí,cz,1653384239,24.69,1015.1,47.66,9269.82,4.07,260.68,7.21,Tue May 24 11:23:59 CEST 2022
ústí,cz,1653383639,7.7,1008.79,87.48,6994.74,0.25,10.79,50.7,Tue May 24 11:13:59 CEST 2022
ústí,cz,1653383039,13.71,1016.55,49.61,7101.03,0.86,149.18,77.74,Tue May 24 11:03:59 CEST 2022
ústí,cz,1653382439,11.15,1006.0,32.26,7094.43,4.37,354.79,54.46,Tue May 24 10:53:59 CEST 2022
ústí,cz,1653381839,11.25,1013.16,23.79,9741.44,2.9,113.83,76.21,Tue May 24 10:43:59 CEST 2022
ústí,cz,1653381239,7.69,1008.38,88.67,6402.48,2.89,327.14,15.65,Tue May 24 10:33:59 CEST 2022
ústí,cz,1653380639,7.89,1011.34,86.99,8334.44,1.43,228.96,99.98,Tue May 24 10:23:59 CEST 2022
ústí,cz,1653380039,17.43,1016.67,88.19,7053.92,4.96,303.13,96.42,Tue May 24 10:13:59 CEST 2022
ústí,cz,1653379439,15.41,1016.02,47.9,9815.31,2.55,206.8,47.14,Tue May 24 10:03:59 CEST 2022
ústí,cz,1653378839,25.31,990.95,56.63,8643.09,2.07,174.7,57.07,Tue May 24 09:53:59 CEST 2022
ústí,cz,1653378239,19.52,1029.23,62.9,9798.44,3.65,53.99,70.85,Tue May 24 09:43:59 CEST 2022
ústí,cz,1653377639,9.48,1025.13,51.2,9413.23,0.7,36.69,97.61,Tue May 24 09:33:59 CEST 2022
ústí,cz,1653377039,12.15,1003.61,51.36,8508.55,0.3,173.66,61.57,Tue May 24 09:23:59 CEST 2022
ústí,cz,1653376439,21.02,1023.04,46.31,6771.75,0.44,251.08,87.09,Tue May 24 09:13:59 CEST 2022
ústí,cz,1653375839,8.66,1017.27,54.92,8098.12,2.8,346.58,11.45,Tue May 24 09:03:59 CEST 2022
ústí,cz,1653375239,7.97,1016.13,30.81,8173.47,1.78,92.26,35.89,Tue May 24 08:53:59 CEST 2022
ústí,cz,1653374639,12.99,998.36,58.64,6838.89,3.66,240.01,73.02,Tue May 24 08:43:59 CEST 2022
ústí,cz,1653374039,13.7,995.83,58.78,7311.23,3.34,28.69,30.15,Tue May 24 08:33:59 CEST 2022
ústí,cz,1653373439,13.11,1012.31,68.27,9730.25,1.1,330.58,24.01,Tue May 24 08:23:59 CEST 2022
ústí,cz,1653372839,24.39,994.14,73.3,6367.3,4.02,325.38,10.41,Tue May 24 08:13:59 CEST 2022
ústí,cz,1653372239,15.23,1019.07,23.91,9971.04,3.24,263.38,51.04,Tue May 24 08:03:59 CEST 2022
ústí,cz,1653371639,18.27,1000.15,29.14,8933.54,3.55,137.84,76.88,Tue May 24 07:53:59 CEST 2022
ústí,cz,1653371039,16.49,1006.25,42.16,8768.7,1.9,234.62,7.43,Tue May 24 07:43:59 CEST 2022
ústí,cz,1653370439,25.11,996.74,24.49,7688.12,1.5,170.31,56.88,Tue May 24 07:33:59 CEST 2022
ústí,cz,1653369839,7.84,1018.71,32.98,7556.78,4.05,183.94,1.39,Tue May 24 07:23:59 CEST 2022
ústí,cz,1653369239,10.39,1017.17,66.23,7481.02,3.37,165.75,61.72,Tue May 24 07:13:59 CEST 2022
ústí,cz,1653368639,14.08,1008.98,20.96,7255.04,2.81,190.66,20.94,Tue May 24 07:03:59 CEST 2022
ústí,cz,1653368039,9.53,990.01,29.41,7027.19,2.03,230.69,62.89,Tue May 24 06:53:59 CEST 2022
ústí,cz,1653367439,19.7,1007.73,83.8,8529.49,0.96,218.97,15.5,Tue May 24 06:43:59 CEST 2022
ústí,cz,1653366839,24.39,1022.47,48.52,8270.35,2.51,134.42,90.46,Tue May 24 06:33:59 CEST 2022
ústí,cz,1653366239,24.87,1018.42,69.77,9016.86,3.21,115.16,99.97,Tue May 24 06:23:59 CEST 2022
ústí,cz,1653365639,22.03,1029.07,26.58,9173.02,3.69,34.63,30.82,Tue May 24 06:13:59 CEST 2022
ústí,cz,1653365039,12.96,991.76,49.39,6156.59,1.62,322.2,62.76,Tue May 24 06:03:59 CEST 2022
ústí,cz,1653364439,22.96,1001.11,41.27,8359.08,2.76,75.25,68.63,Tue May 24 05:53:59 CEST 2022
ústí,cz,1653363839,14.22,1000.85,74.09,6756.33,0.95,22.29,37.41,Tue May 24 05:43:59 CEST 2022
ústí,cz,1653363239,23.62,1025.46,27.91,7044.47,1.57,55.17,1.25,Tue May 24 05:33:59 CEST 2022
ústí,cz,1653362639,7.56,1019.55,89.97,6879.97,1.64,54.04,19.0,Tue May 24 05:23:59 CEST 2022
ústí,cz,1653362039,9.51,1024.96,46.83,7769.94,4.24,223.93,67.81,Tue May 24 05:13:59 CEST 2022
ústí,cz,1653361439,10.27,1014.71,31.35,8775.39,3.04,187.69,58.15,Tue May 24 05:03:59 CEST 2022
ústí,cz,1653360839,15.0,1008.13,43.99,9906.54,0.69,115.47,91.49,Tue May 24 04:53:59 CEST 2022
ústí,cz,1653360239,20.02,991.58,26.31,7500.1,3.99,309.19,98.79,Tue May 24 04:43:59 CEST 2022
ústí,cz,1653359639,16.71,1004.67,69.53,7358.08,0.67,106.39,58.2,Tue May 24 04:33:59 CEST 2022
ústí,cz,1653359039,20.81,1008.82,78.72,7867.41,3.3,347.49,11.44,Tue May 24 04:23:59 CEST 2022
ústí,cz,1653358439,10.8,1022.62,36.13,8485.47,1.46,3.03,46.95,Tue May 24 04:13:59 CEST 2022
ústí,cz,1653357839,19.28,1008.93,56.59,8922.42,2.76,324.01,26.79,Tue May 24 04:03:59 CEST 2022
ústí,cz,1653357239,25.72,1028.88,66.04,8835.15,4.27,239.44,38.97,Tue May 24 03:53:59 CEST 2022
ústí,cz,1653356639,25.62,1028.01,57.67,6347.86,4.45,165.02,13.4,Tue May 24 03:43:59 CEST 2022
ústí,cz,1653356039,14.65,992.22,41.08,9871.79,3.89,164.51,58.79,Tue May 24 03:33:59 CEST 2022
ústí,cz,1653355439,20.02,1028.38,25.19,6120.04,2.78,199.42,41.3,Tue May 24 03:23:59 CEST 2022
ústí,cz,1653354839,23.4,1009.08,78.2,8580.84,0.18,11.74,57.25,Tue May 24 03:13:59 CEST 2022
ústí,cz,1653354239,9.6,1004.08,40.96,8909.73,0.91,40.42,18.57,Tue May 24 03:03:59 CEST 2022
ústí,cz,1653353639,9.28,1021.16,86.08,7680.86,3.95,206.43,59.04,Tue May 24 02:53:59 CEST 2022
ústí,cz,1653353039,14.7,997.86,25.06,6246.56,2.43,145.31,67.37,Tue May 24 02:43:59 CEST 2022
ústí,cz,1653352439,19.19,992.96,24.53,7775.87,4.32,123.41,41.09,Tue May 24 02:33:59 CEST 2022
ústí,cz,1653351839,24.55,1018.81,74.28,7580.67,2.41,232.02,77.07,Tue May 24 02:23:59 CEST 2022
